销售日期,品类,qty,星期
2022-05-14,辣椒类,79.242,5
2022-05-15,辣椒类,63.751,6
2022-05-16,辣椒类,41.681,0
2022-05-17,辣椒类,41.52,1
2022-05-18,辣椒类,40.714,2
2022-05-19,辣椒类,31.666,3
2022-05-20,辣椒类,37.853,4
2022-05-21,辣椒类,45.847,5
2022-05-22,辣椒类,40.385,6
2022-05-23,辣椒类,35.072,0
2022-05-24,辣椒类,32.072,1
2022-05-25,辣椒类,31.823,2
2022-05-26,辣椒类,39.188,3
2022-05-27,辣椒类,31.927,4
2022-05-28,辣椒类,55.568,5
2022-05-29,辣椒类,62.521,6
2022-05-30,辣椒类,31.081,0
2022-05-31,辣椒类,38.356,1
2022-06-01,辣椒类,43.718,2
2022-06-02,辣椒类,47.188,3
2022-06-03,辣椒类,69.903,4
2022-06-04,辣椒类,38.876,5
2022-06-05,辣椒类,41.001,6
2022-06-06,辣椒类,40.803,0
2022-06-07,辣椒类,38.975,1
2022-06-08,辣椒类,40.958999999999996,2
2022-06-09,辣椒类,41.651,3
2022-06-10,辣椒类,37.531,4
2022-06-11,辣椒类,61.054,5
2022-06-12,辣椒类,67.529,6
2022-06-13,辣椒类,29.923,0
2022-06-14,辣椒类,29.213,1
2022-06-15,辣椒类,39.656,2
2022-06-16,辣椒类,49.711999999999996,3
2022-06-17,辣椒类,47.1,4
2022-06-18,辣椒类,79.94,5
2022-06-19,辣椒类,79.311,6
2022-06-20,辣椒类,46.065,0
2022-06-21,辣椒类,32.467,1
2022-06-22,辣椒类,35.161,2
2022-06-23,辣椒类,29.211000000000002,3
2022-06-24,辣椒类,33.789,4
2022-06-25,辣椒类,39.414,5
2022-06-26,辣椒类,43.418,6
2022-06-27,辣椒类,28.076999999999998,0
2022-06-28,辣椒类,28.268,1
2022-06-29,辣椒类,21.954,2
2022-06-30,辣椒类,29.259,3
2022-07-01,辣椒类,25.326,4
2022-07-02,辣椒类,55.999,5
2022-07-03,辣椒类,58.67,6
2022-07-04,辣椒类,47.458,0
2022-07-05,辣椒类,49.728,1
2022-07-06,辣椒类,51.119,2
2022-07-07,辣椒类,39.874,3
2022-07-08,辣椒类,42.7,4
2022-07-09,辣椒类,73.124,5
2022-07-10,辣椒类,85.669,6
2022-07-11,辣椒类,57.659,0
2022-07-12,辣椒类,49.014,1
2022-07-13,辣椒类,57.841,2
2022-07-14,辣椒类,52.446,3
2022-07-15,辣椒类,60.497,4
2022-07-16,辣椒类,73.235,5
2022-07-17,辣椒类,63.421,6
2022-07-18,辣椒类,50.507,0
2022-07-19,辣椒类,49.966,1
2022-07-20,辣椒类,88.656,2
2022-07-21,辣椒类,130.268,3
2022-07-22,辣椒类,91.719,4
2022-07-23,辣椒类,128.405,5
2022-07-24,辣椒类,55.957,6
2022-07-25,辣椒类,66.762,0
2022-07-26,辣椒类,98.29,1
2022-07-27,辣椒类,108.891,2
2022-07-28,辣椒类,116.81,3
2022-07-29,辣椒类,120.741,4
2022-07-30,辣椒类,141.664,5
2022-07-31,辣椒类,142.906,6
2022-08-01,辣椒类,154.113,0
2022-08-02,辣椒类,122.284,1
2022-08-03,辣椒类,159.987,2
2022-08-04,辣椒类,152.644,3
2022-08-05,辣椒类,169.692,4
2022-08-06,辣椒类,183.489,5
2022-08-07,辣椒类,211.184,6
2022-08-08,辣椒类,138.495,0
2022-08-09,辣椒类,161.631,1
2022-08-10,辣椒类,168.921,2
2022-08-11,辣椒类,159.507,3
2022-08-12,辣椒类,166.473,4
2022-08-13,辣椒类,223.38400000000001,5
2022-08-14,辣椒类,188.234,6
2022-08-15,辣椒类,120.999,0
2022-08-16,辣椒类,183.738,1
2022-08-17,辣椒类,146.131,2
2022-08-18,辣椒类,223.117,3
2022-08-19,辣椒类,334.781,4
2022-08-20,辣椒类,209.291,5
2022-08-21,辣椒类,219.055,6
2022-08-22,辣椒类,104.653,0
2022-08-23,辣椒类,111.097,1
2022-08-24,辣椒类,73.184,2
2022-08-25,辣椒类,110.13,3
2022-08-26,辣椒类,129.03,4
2022-08-27,辣椒类,154.266,5
2022-08-28,辣椒类,251.609,6
2022-08-29,辣椒类,116.076,0
2022-08-30,辣椒类,114.188,1
2022-08-31,辣椒类,61.621,2
2022-09-01,辣椒类,100.922,3
2022-09-02,辣椒类,103.825,4
2022-09-03,辣椒类,176.628,5
2022-09-04,辣椒类,185.402,6
2022-09-05,辣椒类,117.607,0
2022-09-06,辣椒类,93.769,1
2022-09-07,辣椒类,69.663,2
2022-09-08,辣椒类,90.435,3
2022-09-09,辣椒类,179.34,4
2022-09-10,辣椒类,146.777,5
2022-09-11,辣椒类,83.984,6
2022-09-12,辣椒类,145.6,0
2022-09-13,辣椒类,104.849,1
2022-09-14,辣椒类,70.053,2
2022-09-15,辣椒类,66.529,3
2022-09-16,辣椒类,107.825,4
2022-09-17,辣椒类,168.436,5
2022-09-18,辣椒类,177.806,6
2022-09-19,辣椒类,45.683,0
2022-09-20,辣椒类,67.862,1
2022-09-21,辣椒类,86.458,2
2022-09-22,辣椒类,73.801,3
2022-09-23,辣椒类,85.824,4
2022-09-24,辣椒类,193.743,5
2022-09-25,辣椒类,132.468,6
2022-09-26,辣椒类,59.178,0
2022-09-27,辣椒类,63.594,1
2022-09-28,辣椒类,77.96,2
2022-09-29,辣椒类,84.368,3
2022-09-30,辣椒类,107.477,4
2022-10-01,辣椒类,169.374,5
2022-10-02,辣椒类,178.918,6
2022-10-03,辣椒类,116.323,0
2022-10-04,辣椒类,115.099,1
2022-10-05,辣椒类,162.721,2
2022-10-06,辣椒类,208.677,3
2022-10-07,辣椒类,169.976,4
2022-10-08,辣椒类,114.629,5
2022-10-09,辣椒类,110.966,6
2022-10-10,辣椒类,134.737,0
2022-10-11,辣椒类,119.426,1
2022-10-12,辣椒类,121.317,2
2022-10-13,辣椒类,84.845,3
2022-10-14,辣椒类,49.262,4
2022-10-15,辣椒类,203.098,5
2022-10-16,辣椒类,178.909,6
2022-10-17,辣椒类,111.662,0
2022-10-18,辣椒类,155.233,1
2022-10-19,辣椒类,96.132,2
2022-10-20,辣椒类,105.947,3
2022-10-21,辣椒类,398.396,4
2022-10-22,辣椒类,155.908,5
2022-10-23,辣椒类,138.434,6
2022-10-24,辣椒类,73.345,0
2022-10-25,辣椒类,125.16,1
2022-10-26,辣椒类,117.386,2
2022-10-27,辣椒类,114.668,3
2022-10-28,辣椒类,136.101,4
2022-10-29,辣椒类,166.485,5
2022-10-30,辣椒类,203.145,6
2022-10-31,辣椒类,83.714,0
2022-11-01,辣椒类,101.963,1
2022-11-03,辣椒类,129.249,3
2022-11-05,辣椒类,158.362,5
2022-11-06,辣椒类,135.245,6
2022-11-07,辣椒类,108.169,0
2022-11-08,辣椒类,77.122,1
2022-11-09,辣椒类,75.307,2
2022-11-10,辣椒类,88.303,3
2022-11-11,辣椒类,130.229,4
2022-11-12,辣椒类,204.119,5
2022-11-13,辣椒类,188.274,6
2022-11-14,辣椒类,104.647,0
2022-11-15,辣椒类,93.884,1
2022-11-16,辣椒类,105.807,2
2022-11-17,辣椒类,104.356,3
2022-11-18,辣椒类,212.654,4
2022-11-19,辣椒类,436.061,5
2022-11-20,辣椒类,197.334,6
2022-11-21,辣椒类,352.422,0
2022-11-22,辣椒类,82.219,1
2022-11-23,辣椒类,98.441,2
2022-11-24,辣椒类,105.612,3
2022-11-25,辣椒类,103.304,4
2022-11-26,辣椒类,89.276,5
2022-11-27,辣椒类,17.031,6
2022-11-28,辣椒类,13.451,0
2022-11-29,辣椒类,6.066,1
2022-12-04,辣椒类,53.403999999999996,6
2022-12-05,辣椒类,118.657,0
2022-12-06,辣椒类,97.96300000000001,1
2022-12-07,辣椒类,82.55,2
2022-12-08,辣椒类,131.273,3
2022-12-09,辣椒类,99.447,4
2022-12-10,辣椒类,161.982,5
2022-12-11,辣椒类,171.695,6
2022-12-12,辣椒类,95.825,0
2022-12-13,辣椒类,103.872,1
2022-12-14,辣椒类,96.198,2
2022-12-15,辣椒类,151.972,3
2022-12-16,辣椒类,147.869,4
2022-12-17,辣椒类,153.757,5
2022-12-18,辣椒类,123.469,6
2022-12-19,辣椒类,97.845,0
2022-12-20,辣椒类,88.82,1
2022-12-21,辣椒类,137.998,2
2022-12-22,辣椒类,93.949,3
2022-12-23,辣椒类,91.649,4
2022-12-24,辣椒类,117.564,5
2022-12-25,辣椒类,166.418,6
2022-12-26,辣椒类,114.691,0
2022-12-27,辣椒类,121.716,1
2022-12-28,辣椒类,99.953,2
2022-12-29,辣椒类,129.853,3
2022-12-30,辣椒类,118.877,4
2022-12-31,辣椒类,198.248,5
2023-01-01,辣椒类,174.426,6
2023-01-02,辣椒类,154.451,0
2023-01-03,辣椒类,128.13400000000001,1
2023-01-04,辣椒类,123.447,2
2023-01-05,辣椒类,108.643,3
2023-01-06,辣椒类,106.774,4
2023-01-07,辣椒类,112.31,5
2023-01-08,辣椒类,124.983,6
2023-01-09,辣椒类,89.474,0
2023-01-10,辣椒类,119.602,1
2023-01-11,辣椒类,126.12,2
2023-01-12,辣椒类,113.15,3
2023-01-13,辣椒类,137.769,4
2023-01-14,辣椒类,197.217,5
2023-01-15,辣椒类,154.044,6
2023-01-16,辣椒类,121.081,0
2023-01-17,辣椒类,117.137,1
2023-01-18,辣椒类,218.267,2
2023-01-19,辣椒类,350.275,3
2023-01-20,辣椒类,604.231,4
2023-01-22,辣椒类,91.232,6
2023-01-23,辣椒类,124.14,0
2023-01-24,辣椒类,181.951,1
2023-01-25,辣椒类,140.698,2
2023-01-26,辣椒类,226.705,3
2023-01-27,辣椒类,284.492,4
2023-01-28,辣椒类,246.343,5
2023-01-29,辣椒类,194.121,6
2023-01-30,辣椒类,153.832,0
2023-01-31,辣椒类,157.934,1
2023-02-01,辣椒类,136.909,2
2023-02-02,辣椒类,142.663,3
2023-02-03,辣椒类,187.654,4
2023-02-04,辣椒类,232.871,5
2023-02-05,辣椒类,140.199,6
2023-02-06,辣椒类,91.363,0
2023-02-07,辣椒类,99.937,1
2023-02-08,辣椒类,93.975,2
2023-02-09,辣椒类,138.13,3
2023-02-10,辣椒类,125.468,4
2023-02-11,辣椒类,164.9,5
2023-02-12,辣椒类,158.806,6
2023-02-13,辣椒类,107.056,0
2023-02-14,辣椒类,108.672,1
2023-02-15,辣椒类,105.647,2
2023-02-16,辣椒类,105.95,3
2023-02-17,辣椒类,136.319,4
2023-02-18,辣椒类,181.095,5
2023-02-19,辣椒类,162.066,6
2023-02-20,辣椒类,61.627,0
2023-02-21,辣椒类,101.221,1
2023-02-22,辣椒类,82.293,2
2023-02-23,辣椒类,104.048,3
2023-02-24,辣椒类,134.183,4
2023-02-25,辣椒类,170.605,5
2023-02-26,辣椒类,149.738,6
2023-02-27,辣椒类,88.884,0
2023-02-28,辣椒类,96.706,1
2023-03-01,辣椒类,105.906,2
2023-03-02,辣椒类,114.103,3
2023-03-03,辣椒类,128.818,4
2023-03-04,辣椒类,142.301,5
2023-03-05,辣椒类,132.344,6
2023-03-06,辣椒类,96.609,0
2023-03-07,辣椒类,100.437,1
2023-03-08,辣椒类,105.092,2
2023-03-09,辣椒类,105.856,3
2023-03-10,辣椒类,150.26,4
2023-03-11,辣椒类,179.657,5
2023-03-12,辣椒类,157.361,6
2023-03-13,辣椒类,93.967,0
2023-03-14,辣椒类,104.067,1
2023-03-15,辣椒类,105.56099999999999,2
2023-03-16,辣椒类,102.213,3
2023-03-17,辣椒类,158.28,4
2023-03-18,辣椒类,186.58,5
2023-03-19,辣椒类,173.339,6
2023-03-20,辣椒类,119.286,0
2023-03-21,辣椒类,114.7,1
2023-03-22,辣椒类,125.087,2
2023-03-23,辣椒类,108.067,3
2023-03-24,辣椒类,153.262,4
2023-03-25,辣椒类,187.221,5
2023-03-26,辣椒类,179.458,6
2023-03-27,辣椒类,105.211,0
2023-03-28,辣椒类,92.394,1
2023-03-29,辣椒类,101.237,2
2023-03-30,辣椒类,86.212,3
2023-03-31,辣椒类,138.204,4
2023-04-01,辣椒类,154.887,5
2023-04-02,辣椒类,165.351,6
2023-04-03,辣椒类,114.41,0
2023-04-04,辣椒类,121.552,1
2023-04-05,辣椒类,139.304,2
2023-04-06,辣椒类,109.473,3
2023-04-07,辣椒类,97.645,4
2023-04-08,辣椒类,137.92,5
2023-04-09,辣椒类,136.063,6
2023-04-10,辣椒类,73.788,0
2023-04-11,辣椒类,85.563,1
2023-04-12,辣椒类,84.989,2
2023-04-13,辣椒类,76.901,3
2023-04-14,辣椒类,89.822,4
2023-04-15,辣椒类,138.985,5
2023-04-16,辣椒类,133.274,6
2023-04-17,辣椒类,68.456,0
2023-04-18,辣椒类,78.486,1
2023-04-19,辣椒类,76.651,2
2023-04-20,辣椒类,70.384,3
2023-04-21,辣椒类,125.533,4
2023-04-22,辣椒类,185.589,5
2023-04-23,辣椒类,154.222,6
2023-04-24,辣椒类,73.395,0
2023-04-25,辣椒类,70.192,1
2023-04-26,辣椒类,47.263,2
2023-04-27,辣椒类,66.698,3
2023-04-28,辣椒类,84.338,4
2023-04-29,辣椒类,161.482,5
2023-04-30,辣椒类,117.501,6
2023-05-01,辣椒类,138.857,0
2023-05-02,辣椒类,103.643,1
2023-05-03,辣椒类,95.795,2
2023-05-04,辣椒类,76.542,3
2023-05-05,辣椒类,66.977,4
2023-05-06,辣椒类,94.505,5
2023-05-07,辣椒类,134.833,6
2023-05-08,辣椒类,85.984,0
2023-05-09,辣椒类,81.721,1
2023-05-10,辣椒类,99.29,2
2023-05-11,辣椒类,75.742,3
2023-05-12,辣椒类,88.881,4
2023-05-13,辣椒类,135.703,5
2023-05-14,辣椒类,110.866,6
2023-05-15,辣椒类,78.687,0
2023-05-16,辣椒类,80.294,1
2023-05-17,辣椒类,67.717,2
2023-05-18,辣椒类,53.892,3
2023-05-19,辣椒类,71.713,4
2023-05-20,辣椒类,92.262,5
2023-05-21,辣椒类,117.485,6
2023-05-22,辣椒类,90.848,0
2023-05-23,辣椒类,69.361,1
2023-05-24,辣椒类,62.956,2
2023-05-25,辣椒类,76.118,3
2023-05-26,辣椒类,90.26,4
2023-05-27,辣椒类,127.658,5
2023-05-28,辣椒类,131.518,6
2023-05-29,辣椒类,61.995,0
2023-05-30,辣椒类,59.897,1
2023-05-31,辣椒类,61.96,2
2023-06-01,辣椒类,67.854,3
2023-06-02,辣椒类,72.847,4
2023-06-03,辣椒类,123.664,5
2023-06-04,辣椒类,123.69800000000001,6
2023-06-05,辣椒类,74.896,0
2023-06-06,辣椒类,84.745,1
2023-06-07,辣椒类,66.121,2
2023-06-08,辣椒类,76.363,3
2023-06-09,辣椒类,74.296,4
2023-06-10,辣椒类,146.968,5
2023-06-11,辣椒类,119.69,6
2023-06-12,辣椒类,67.12,0
2023-06-13,辣椒类,84.891,1
2023-06-14,辣椒类,82.127,2
2023-06-15,辣椒类,63.624,3
2023-06-16,辣椒类,86.159,4
2023-06-17,辣椒类,169.193,5
2023-06-18,辣椒类,149.877,6
2023-06-19,辣椒类,77.049,0
2023-06-20,辣椒类,66.666,1
2023-06-21,辣椒类,91.365,2
2023-06-22,辣椒类,114.288,3
2023-06-23,辣椒类,88.349,4
2023-06-24,辣椒类,94.187,5
2023-06-25,辣椒类,69.658,6
2023-06-26,辣椒类,72.185,0
2023-06-27,辣椒类,67.12,1
2023-06-28,辣椒类,68.534,2
2023-06-29,辣椒类,89.113,3
2023-06-30,辣椒类,82.286,4
2020-07-01,食用菌,35.365,2
2020-07-02,食用菌,48.51,3
2020-07-03,食用菌,42.442,4
2020-07-04,食用菌,47.262,5
2020-07-05,食用菌,73.213,6
2020-07-06,食用菌,40.578,0
2020-07-07,食用菌,52.56,1
2020-07-08,食用菌,43.968,2
2020-07-09,食用菌,37.837,3
2020-07-10,食用菌,41.429,4
2020-07-11,食用菌,52.238,5
2020-07-12,食用菌,55.96,6
2020-07-13,食用菌,42.113,0
2020-07-14,食用菌,44.836,1
2020-07-15,食用菌,42.196,2
2020-07-16,食用菌,53.259,3
2020-07-17,食用菌,51.908,4
2020-07-18,食用菌,71.69200000000001,5
2020-07-19,食用菌,79.821,6
2020-07-20,食用菌,52.617,0
2020-07-21,食用菌,45.905,1
2020-07-22,食用菌,66.678,2
2020-07-23,食用菌,56.759,3
2020-07-24,食用菌,49.201,4
2020-07-25,食用菌,67.013,5
2020-07-26,食用菌,71.295,6
2020-07-27,食用菌,52.777,0
2020-07-28,食用菌,47.728,1
2020-07-29,食用菌,54.315,2
2020-07-30,食用菌,50.774,3
2020-07-31,食用菌,45.587,4
2020-08-01,食用菌,53.797,5
2020-08-02,食用菌,54.961,6
2020-08-03,食用菌,48.575,0
2020-08-04,食用菌,45.301,1
2020-08-05,食用菌,62.84,2
2020-08-06,食用菌,48.611,3
2020-08-07,食用菌,68.177,4
2020-08-08,食用菌,92.144,5
2020-08-09,食用菌,73.073,6
2020-08-10,食用菌,36.094,0
2020-08-11,食用菌,40.017,1
2020-08-12,食用菌,34.195,2
2020-08-13,食用菌,35.65,3
2020-08-14,食用菌,53.795,4
2020-08-15,食用菌,58.015,5
2020-08-16,食用菌,55.093,6
2020-08-17,食用菌,47.418,0
2020-08-18,食用菌,45.716,1
2020-08-19,食用菌,50.126,2
2020-08-20,食用菌,54.411,3
2020-08-21,食用菌,50.0,4
2020-08-22,食用菌,49.895,5
2020-08-23,食用菌,55.226,6
2020-08-24,食用菌,39.576,0
2020-08-25,食用菌,54.488,1
2020-08-26,食用菌,42.811,2
2020-08-27,食用菌,50.458,3
2020-08-28,食用菌,55.659,4
2020-08-29,食用菌,62.431,5
2020-08-30,食用菌,73.19500000000001,6
2020-08-31,食用菌,44.776,0
2020-09-01,食用菌,47.282000000000004,1
2020-09-02,食用菌,51.011,2
2020-09-03,食用菌,48.163,3
2020-09-04,食用菌,54.43,4
2020-09-05,食用菌,62.594,5
2020-09-06,食用菌,78.472,6
2020-09-07,食用菌,41.804,0
2020-09-08,食用菌,32.389,1
2020-09-09,食用菌,33.45,2
2020-09-10,食用菌,35.789,3
2020-09-11,食用菌,48.467,4
2020-09-12,食用菌,73.173,5
2020-09-13,食用菌,74.834,6
2020-09-14,食用菌,31.147,0
2020-09-15,食用菌,41.578,1
2020-09-16,食用菌,35.413,2
2020-09-17,食用菌,39.259,3
2020-09-18,食用菌,38.541,4
2020-09-19,食用菌,60.52,5
2020-09-20,食用菌,50.42,6
2020-09-21,食用菌,63.529,0
2020-09-22,食用菌,49.058,1
2020-09-23,食用菌,56.265,2
2020-09-24,食用菌,61.011,3
2020-09-25,食用菌,64.509,4
2020-09-26,食用菌,94.495,5
2020-09-27,食用菌,72.522,6
2020-09-28,食用菌,46.913,0
2020-09-29,食用菌,45.485,1
2020-09-30,食用菌,110.358,2
2020-10-01,食用菌,103.929,3
2020-10-02,食用菌,89.316,4
2020-10-03,食用菌,60.052,5
2020-10-04,食用菌,122.501,6
2020-10-05,食用菌,126.518,0
2020-10-06,食用菌,124.059,1
2020-10-07,食用菌,80.421,2
2020-10-08,食用菌,328.488,3
2020-10-09,食用菌,57.258,4
2020-10-10,食用菌,75.63,5
2020-10-11,食用菌,163.664,6
2020-10-12,食用菌,102.385,0
2020-10-13,食用菌,48.021,1
2020-10-14,食用菌,73.831,2
2020-10-15,食用菌,72.91,3
2020-10-16,食用菌,69.80499999999999,4
2020-10-17,食用菌,115.557,5
2020-10-18,食用菌,113.125,6
2020-10-19,食用菌,58.338,0
2020-10-20,食用菌,45.419,1
2020-10-21,食用菌,56.114,2
2020-10-22,食用菌,94.688,3
2020-10-23,食用菌,114.306,4
2020-10-24,食用菌,115.39,5
2020-10-25,食用菌,104.16,6
2020-10-26,食用菌,62.363,0
2020-10-27,食用菌,56.508,1
2020-10-28,食用菌,75.211,2
2020-10-29,食用菌,81.051,3
2020-10-30,食用菌,74.23,4
2020-10-31,食用菌,135.284,5
2020-11-01,食用菌,127.967,6
2020-11-02,食用菌,78.321,0
2020-11-03,食用菌,64.341,1
2020-11-04,食用菌,195.34,2
2020-11-05,食用菌,129.089,3
2020-11-06,食用菌,80.153,4
2020-11-07,食用菌,122.896,5
2020-11-08,食用菌,124.492,6
2020-11-09,食用菌,63.22,0
2020-11-10,食用菌,64.18,1
2020-11-11,食用菌,64.522,2
2020-11-12,食用菌,68.656,3
2020-11-13,食用菌,67.676,4
2020-11-14,食用菌,92.793,5
2020-11-15,食用菌,73.108,6
2020-11-16,食用菌,54.363,0
2020-11-17,食用菌,131.979,1
2020-11-18,食用菌,99.089,2
2020-11-19,食用菌,90.297,3
2020-11-20,食用菌,70.888,4
2020-11-21,食用菌,169.382,5
2020-11-22,食用菌,160.154,6
2020-11-23,食用菌,195.788,0
2020-11-24,食用菌,117.661,1
2020-11-25,食用菌,95.581,2
2020-11-26,食用菌,110.276,3
2020-11-27,食用菌,112.979,4
2020-11-28,食用菌,187.133,5
2020-11-29,食用菌,168.218,6
2020-11-30,食用菌,100.486,0
2020-12-01,食用菌,99.477,1
2020-12-02,食用菌,185.141,2
2020-12-03,食用菌,97.395,3
2020-12-04,食用菌,110.875,4
2020-12-05,食用菌,155.115,5
2020-12-06,食用菌,234.205,6
2020-12-07,食用菌,91.333,0
2020-12-08,食用菌,89.028,1
2020-12-09,食用菌,80.164,2
2020-12-10,食用菌,89.363,3
2020-12-11,食用菌,94.153,4
2020-12-12,食用菌,174.119,5
2020-12-13,食用菌,197.615,6
2020-12-14,食用菌,83.089,0
2020-12-15,食用菌,99.764,1
2020-12-16,食用菌,74.212,2
2020-12-17,食用菌,94.652,3
2020-12-18,食用菌,86.26,4
2020-12-19,食用菌,154.681,5
2020-12-20,食用菌,141.972,6
2020-12-21,食用菌,84.045,0
2020-12-22,食用菌,75.886,1
2020-12-23,食用菌,67.604,2
2020-12-24,食用菌,75.626,3
2020-12-25,食用菌,148.943,4
2020-12-26,食用菌,135.658,5
2020-12-27,食用菌,118.129,6
2020-12-28,食用菌,69.819,0
2020-12-29,食用菌,79.647,1
2020-12-30,食用菌,66.631,2
2020-12-31,食用菌,120.945,3
2021-01-01,食用菌,136.338,4
2021-01-02,食用菌,115.296,5
2021-01-03,食用菌,103.871,6
2021-01-04,食用菌,95.499,0
2021-01-05,食用菌,83.705,1
2021-01-06,食用菌,81.462,2
2021-01-07,食用菌,96.002,3
2021-01-08,食用菌,90.415,4
2021-01-09,食用菌,129.833,5
2021-01-10,食用菌,137.986,6
2021-01-11,食用菌,81.67,0
2021-01-12,食用菌,73.283,1
2021-01-13,食用菌,76.684,2
2021-01-14,食用菌,75.963,3
2021-01-15,食用菌,101.383,4
2021-01-16,食用菌,150.015,5
2021-01-17,食用菌,141.492,6
2021-01-18,食用菌,72.532,0
2021-01-19,食用菌,74.431,1
2021-01-20,食用菌,90.131,2
2021-01-21,食用菌,63.013,3
2021-01-22,食用菌,88.796,4
2021-01-23,食用菌,117.521,5
2021-01-24,食用菌,127.934,6
2021-01-25,食用菌,79.116,0
2021-01-26,食用菌,101.362,1
2021-01-27,食用菌,108.756,2
2021-01-28,食用菌,80.927,3
2021-01-29,食用菌,69.324,4
2021-01-30,食用菌,94.904,5
2021-01-31,食用菌,104.054,6
2021-02-01,食用菌,69.56400000000001,0
2021-02-02,食用菌,88.048,1
2021-02-03,食用菌,91.564,2
2021-02-04,食用菌,111.069,3
2021-02-05,食用菌,95.222,4
2021-02-06,食用菌,119.696,5
2021-02-07,食用菌,147.812,6
2021-02-08,食用菌,240.205,0
2021-02-09,食用菌,326.993,1
2021-02-10,食用菌,511.136,2
2021-02-13,食用菌,74.519,5
2021-02-14,食用菌,164.586,6
2021-02-15,食用菌,210.745,0
2021-02-16,食用菌,174.61,1
2021-02-17,食用菌,144.793,2
2021-02-18,食用菌,130.174,3
2021-02-19,食用菌,92.327,4
2021-02-20,食用菌,88.794,5
2021-02-21,食用菌,79.403,6
2021-02-22,食用菌,66.554,0
2021-02-23,食用菌,77.586,1
2021-02-24,食用菌,88.233,2
2021-02-25,食用菌,110.557,3
2021-02-26,食用菌,159.095,4
2021-02-27,食用菌,116.814,5
2021-02-28,食用菌,111.764,6
2021-03-01,食用菌,79.404,0
2021-03-02,食用菌,62.044,1
2021-03-03,食用菌,71.027,2
2021-03-04,食用菌,72.465,3
2021-03-05,食用菌,82.585,4
2021-03-06,食用菌,151.214,5
2021-03-07,食用菌,125.428,6
2021-03-08,食用菌,78.721,0
2021-03-09,食用菌,143.511,1
2021-03-10,食用菌,91.994,2
2021-03-11,食用菌,75.477,3
2021-03-12,食用菌,84.232,4
2021-03-13,食用菌,101.865,5
2021-03-14,食用菌,75.95,6
2021-03-15,食用菌,40.423,0
2021-03-16,食用菌,44.844,1
2021-03-17,食用菌,44.028999999999996,2
2021-03-18,食用菌,65.501,3
2021-03-19,食用菌,69.141,4
2021-03-20,食用菌,77.235,5
2021-03-21,食用菌,94.838,6
2021-03-22,食用菌,50.802,0
2021-03-23,食用菌,48.174,1
2021-03-24,食用菌,35.583,2
2021-03-25,食用菌,46.89,3
2021-03-26,食用菌,83.562,4
2021-03-27,食用菌,69.658,5
2021-03-28,食用菌,55.673,6
2021-03-29,食用菌,47.327,0
2021-03-30,食用菌,32.145,1
2021-03-31,食用菌,45.089,2
2021-04-01,食用菌,48.978,3
2021-04-02,食用菌,72.574,4
2021-04-03,食用菌,75.739,5
2021-04-04,食用菌,61.709,6
2021-04-05,食用菌,68.049,0
2021-04-06,食用菌,11.671,1
2021-04-07,食用菌,47.805,2
2021-04-08,食用菌,35.491,3
2021-04-09,食用菌,31.401,4
2021-04-10,食用菌,60.287,5
2021-04-11,食用菌,52.29,6
2021-04-12,食用菌,43.328,0
2021-04-13,食用菌,40.041,1
2021-04-14,食用菌,41.387,2
2021-04-15,食用菌,40.15,3
2021-04-16,食用菌,47.162,4
2021-04-17,食用菌,70.81700000000001,5
2021-04-18,食用菌,56.607,6
2021-04-19,食用菌,36.293,0
2021-04-20,食用菌,37.651,1
2021-04-21,食用菌,31.173000000000002,2
2021-04-22,食用菌,40.04,3
2021-04-23,食用菌,49.109,4
2021-04-24,食用菌,78.6,5
2021-04-25,食用菌,37.692,6
2021-04-26,食用菌,37.392,0
2021-04-27,食用菌,26.08,1
2021-04-28,食用菌,33.609,2
2021-04-29,食用菌,32.548,3
2021-04-30,食用菌,34.271,4
2021-05-01,食用菌,50.81,5
2021-05-02,食用菌,47.435,6
2021-05-03,食用菌,54.995,0
2021-05-04,食用菌,42.643,1
2021-05-05,食用菌,60.989,2
2021-05-06,食用菌,30.192,3
2021-05-07,食用菌,33.543,4
2021-05-08,食用菌,33.331,5
2021-05-09,食用菌,44.849000000000004,6
2021-05-10,食用菌,26.427,0
2021-05-11,食用菌,29.889,1
2021-05-12,食用菌,31.02,2
2021-05-13,食用菌,29.537,3
2021-05-14,食用菌,29.278,4
2021-05-15,食用菌,49.932,5
2021-05-16,食用菌,51.103,6
2021-05-17,食用菌,25.733,0
2021-05-18,食用菌,29.45,1
2021-05-19,食用菌,28.798000000000002,2
2021-05-20,食用菌,35.447,3
2021-05-21,食用菌,43.516,4
2021-05-22,食用菌,45.209,5
2021-05-23,食用菌,62.384,6
2021-05-24,食用菌,29.627,0
2021-05-25,食用菌,35.047,1
2021-05-26,食用菌,31.969,2
2021-05-27,食用菌,19.574,3
2021-05-28,食用菌,28.172,4
2021-05-29,食用菌,35.882,5
2021-05-30,食用菌,33.492,6
2021-05-31,食用菌,34.114,0
2021-06-01,食用菌,33.668,1
2021-06-02,食用菌,43.528,2
2021-06-03,食用菌,48.365,3
2021-06-04,食用菌,47.048,4
2021-06-05,食用菌,42.32,5
2021-06-06,食用菌,32.745,6
2021-06-07,食用菌,27.872,0
2021-06-08,食用菌,28.108,1
2021-06-09,食用菌,31.399,2
2021-06-10,食用菌,29.393,3
2021-06-11,食用菌,25.579,4
